Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels,batch_size,lr,max_hash_hops,label_dropout,feature_dropout,sign_dropout
pubmed_runygm2l1i2_BUDDY_hyperoa3ukee1,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.1,0.1,0.1
pubmed_runygm2l1i2_BUDDY_hyperx272u2sr,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.1,0.1,0.3
pubmed_runygm2l1i2_BUDDY_hyperj4ce7dyl,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.1,0.1,0.5
pubmed_runygm2l1i2_BUDDY_hyperwzmlbfcu,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.1,0.3,0.1
pubmed_runygm2l1i2_BUDDY_hyperkqu44xe7,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.1,0.3,0.3
pubmed_runygm2l1i2_BUDDY_hyperz5eerwl4,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.1,0.3,0.5
pubmed_runygm2l1i2_BUDDY_hyper2gg995qs,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.1,0.5,0.1
pubmed_runygm2l1i2_BUDDY_hyperonsiq29r,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.1,0.5,0.3
pubmed_runygm2l1i2_BUDDY_hyper3hkvr0fq,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.1,0.5,0.5
pubmed_runygm2l1i2_BUDDY_hyperzc1ej89o,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.3,0.1,0.1
pubmed_runygm2l1i2_BUDDY_hypernt06a80c,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.3,0.1,0.3
pubmed_runygm2l1i2_BUDDY_hyperl4jtm3sh,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.3,0.1,0.5
pubmed_runygm2l1i2_BUDDY_hypermbxqrqj1,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.3,0.3,0.1
pubmed_runygm2l1i2_BUDDY_hyperf5svtu5u,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.3,0.3,0.3
pubmed_runygm2l1i2_BUDDY_hyperb232kslx,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.3,0.3,0.5
pubmed_runygm2l1i2_BUDDY_hyperboti7zs6,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.3,0.5,0.1
pubmed_runygm2l1i2_BUDDY_hyperrs71yowo,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.3,0.5,0.3
pubmed_runygm2l1i2_BUDDY_hypers0x5d903,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.3,0.5,0.5
pubmed_runygm2l1i2_BUDDY_hyperbjtslquw,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.5,0.1,0.1
pubmed_runygm2l1i2_BUDDY_hypert5jcy2fu,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.5,0.1,0.3
pubmed_runygm2l1i2_BUDDY_hyperqdtdxxq1,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.5,0.1,0.5
pubmed_runygm2l1i2_BUDDY_hypertzvteyew,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.5,0.3,0.1
pubmed_runygm2l1i2_BUDDY_hyperah7j3lcm,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.5,0.3,0.3
pubmed_runygm2l1i2_BUDDY_hyperhmwhaqfn,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.5,0.3,0.5
pubmed_runygm2l1i2_BUDDY_hyperwhr14o5n,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.5,0.5,0.1
pubmed_runygm2l1i2_BUDDY_hyperfyed1dtd,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.5,0.5,0.3
pubmed_runygm2l1i2_BUDDY_hyperncq3tym6,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,2,0.5,0.5,0.5
pubmed_runygm2l1i2_BUDDY_hypertuor0n00,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.1,0.1,0.1
pubmed_runygm2l1i2_BUDDY_hypercuunz2ya,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.1,0.1,0.3
pubmed_runygm2l1i2_BUDDY_hyperonqaieia,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.1,0.1,0.5
pubmed_runygm2l1i2_BUDDY_hypern36i6psq,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.1,0.3,0.1
pubmed_runygm2l1i2_BUDDY_hyper36bjpzap,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.1,0.3,0.3
pubmed_runygm2l1i2_BUDDY_hyperx23ki58s,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.1,0.3,0.5
pubmed_runygm2l1i2_BUDDY_hyperwjlew5o6,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.1,0.5,0.1
pubmed_runygm2l1i2_BUDDY_hyperssx4oi2k,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.1,0.5,0.3
pubmed_runygm2l1i2_BUDDY_hyperr4ocgrx4,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.1,0.5,0.5
pubmed_runygm2l1i2_BUDDY_hypert2hxl82j,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.3,0.1,0.1
pubmed_runygm2l1i2_BUDDY_hypercjto2zx7,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.3,0.1,0.3
pubmed_runygm2l1i2_BUDDY_hypertttn7t1l,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.3,0.1,0.5
pubmed_runygm2l1i2_BUDDY_hyperfttedts6,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.3,0.3,0.1
pubmed_runygm2l1i2_BUDDY_hypers0v13nq6,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.3,0.3,0.3
pubmed_runygm2l1i2_BUDDY_hypernbvccbuq,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.3,0.3,0.5
pubmed_runygm2l1i2_BUDDY_hypery61gxxz4,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.3,0.5,0.1
pubmed_runygm2l1i2_BUDDY_hyperkhp18ah8,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.3,0.5,0.3
pubmed_runygm2l1i2_BUDDY_hyperh6sfakvd,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.3,0.5,0.5
pubmed_runygm2l1i2_BUDDY_hyperh7ub0dtk,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.5,0.1,0.1
pubmed_runygm2l1i2_BUDDY_hypernac012xi,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.5,0.1,0.3
pubmed_runygm2l1i2_BUDDY_hyper7w5ogq63,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.5,0.1,0.5
pubmed_runygm2l1i2_BUDDY_hyperygeacnqw,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.5,0.3,0.1
pubmed_runygm2l1i2_BUDDY_hyperetrl00d7,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.5,0.3,0.3
pubmed_runygm2l1i2_BUDDY_hyperafgsrjja,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.5,0.3,0.5
pubmed_runygm2l1i2_BUDDY_hyper5w7bshmd,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.5,0.5,0.1
pubmed_runygm2l1i2_BUDDY_hyperw7mpa06h,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.5,0.5,0.3
pubmed_runygm2l1i2_BUDDY_hyperd6qdhb59,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,512,0.0001,3,0.5,0.5,0.5
pubmed_runygm2l1i2_BUDDY_hyperpq49nidf,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,1024,0.01,2,0.1,0.1,0.1
pubmed_runygm2l1i2_BUDDY_hyper5ym7r10k,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,1024,0.01,2,0.1,0.1,0.3
pubmed_runygm2l1i2_BUDDY_hyper83uv4ff2,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,54.99,128,1024,0.01,2,0.1,0.1,0.5
pubmed_runygm2l1i2_BUDDY_hyper7twck6sr,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.1,0.3,0.1
pubmed_runygm2l1i2_BUDDY_hypervqm5ffor,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.1,0.3,0.3
pubmed_runygm2l1i2_BUDDY_hyperwvd2evps,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.1,0.3,0.5
pubmed_runygm2l1i2_BUDDY_hypereyr7w7cv,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.1,0.5,0.1
pubmed_runygm2l1i2_BUDDY_hyper3lbasffi,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.1,0.5,0.3
pubmed_runygm2l1i2_BUDDY_hyper89jkg6z5,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.1,0.5,0.5
pubmed_runygm2l1i2_BUDDY_hyper75xb85up,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.3,0.1,0.1
pubmed_runygm2l1i2_BUDDY_hypery6hab81n,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.3,0.1,0.3
pubmed_runygm2l1i2_BUDDY_hyperkuvd3oqo,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.3,0.1,0.5
pubmed_runygm2l1i2_BUDDY_hyperlk23dmxa,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.3,0.3,0.1
pubmed_runygm2l1i2_BUDDY_hyper1xp7mjuu,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.3,0.3,0.3
pubmed_runygm2l1i2_BUDDY_hyperzdcmmy53,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.3,0.3,0.5
pubmed_runygm2l1i2_BUDDY_hyperdha68hzi,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.3,0.5,0.1
pubmed_runygm2l1i2_BUDDY_hyperb3wcs2w3,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.3,0.5,0.3
pubmed_runygm2l1i2_BUDDY_hyperyjmk0jzg,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.3,0.5,0.5
pubmed_runygm2l1i2_BUDDY_hyperp6rz91ua,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.5,0.1,0.1
pubmed_runygm2l1i2_BUDDY_hyper61b20cn6,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.5,0.1,0.3
pubmed_runygm2l1i2_BUDDY_hyperpf7rn3fg,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.5,0.1,0.5
pubmed_runygm2l1i2_BUDDY_hyperrr11ju3j,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.5,0.3,0.1
pubmed_runygm2l1i2_BUDDY_hyperpvkhe9h0,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.5,0.3,0.3
pubmed_runygm2l1i2_BUDDY_hyperb3i2wrqj,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.5,0.3,0.5
pubmed_runygm2l1i2_BUDDY_hyperaw11jhu2,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.5,0.5,0.1
pubmed_runygm2l1i2_BUDDY_hyper9z0tty6x,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.5,0.5,0.3
pubmed_runygm2l1i2_BUDDY_hyperl6yex6tf,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,2,0.5,0.5,0.5
pubmed_runygm2l1i2_BUDDY_hyperl3w9zohn,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.1,0.1,0.1
pubmed_runygm2l1i2_BUDDY_hyperm4rw03sh,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.1,0.1,0.3
pubmed_runygm2l1i2_BUDDY_hyperdjyz4ult,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.1,0.1,0.5
pubmed_runygm2l1i2_BUDDY_hypervnloorv3,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.1,0.3,0.1
pubmed_runygm2l1i2_BUDDY_hyper1x0e7sfw,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.1,0.3,0.3
pubmed_runygm2l1i2_BUDDY_hypert1vc8eeo,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.1,0.3,0.5
pubmed_runygm2l1i2_BUDDY_hyperwfwulaq0,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.1,0.5,0.1
pubmed_runygm2l1i2_BUDDY_hyperwbkq19yl,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.1,0.5,0.3
pubmed_runygm2l1i2_BUDDY_hyper1ejpevtr,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.1,0.5,0.5
pubmed_runygm2l1i2_BUDDY_hyperl8a8rpv8,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.3,0.1,0.1
pubmed_runygm2l1i2_BUDDY_hyperdv2t7djn,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.3,0.1,0.3
pubmed_runygm2l1i2_BUDDY_hyper6026zx0v,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.3,0.1,0.5
pubmed_runygm2l1i2_BUDDY_hypert9akravi,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.3,0.3,0.1
pubmed_runygm2l1i2_BUDDY_hyper54175wp8,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.3,0.3,0.3
pubmed_runygm2l1i2_BUDDY_hyper9ww1m7xs,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.3,0.3,0.5
pubmed_runygm2l1i2_BUDDY_hypermwuw86ol,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.3,0.5,0.1
pubmed_runygm2l1i2_BUDDY_hyperc6z8rfyz,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.3,0.5,0.3
pubmed_runygm2l1i2_BUDDY_hypertvinru4z,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.3,0.5,0.5
pubmed_runygm2l1i2_BUDDY_hyperr2hncgg4,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.5,0.1,0.1
pubmed_runygm2l1i2_BUDDY_hypervm699y4i,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.5,0.1,0.3
pubmed_runygm2l1i2_BUDDY_hypermolxx9ap,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.5,0.1,0.5
pubmed_runygm2l1i2_BUDDY_hypero4i0p0km,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.5,0.3,0.1
pubmed_runygm2l1i2_BUDDY_hyperyejypeg7,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.5,0.3,0.3
pubmed_runygm2l1i2_BUDDY_hyperyvu7wr82,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.5,0.3,0.5
pubmed_runygm2l1i2_BUDDY_hyperaxb3e0ky,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.5,0.5,0.1
pubmed_runygm2l1i2_BUDDY_hyper9q4388xg,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.5,0.5,0.3
pubmed_runygm2l1i2_BUDDY_hyper1l66jvvc,7.78,9.54,32.2,55.84,71.98,86.55,17.97,7.78,9.54,32.2,55.84,71.98,86.55,98.82,98.47,75.39,128,1024,0.01,3,0.5,0.5,0.5
